millet , milk , 3 , 2 , 3
dip , mine , 3 , 1 , 3
shake , *jak: , 3 , 0 , 3
oil , mine , 3 , 1 , 3
fish , mine , 3 , 0 , 3
pie , mine , 2 , 1 , 3
pate , mine , 3 , 0 , 3
mush , mine , 3 , 0 , 3
moose , mine , 3 , 1 , 3
heinz , mine , 3 , 1 , 3
cake , *jak: , 3 , 1 , 3
cake , mine , 3 , 0 , 3
kfc , [>] , 3 , 0 , 3
chili , *chi: , 3 , 0 , 3
ham , [>] , 3 , 0 , 3
emu , [>] , 3 , 0 , 3
egg , [>] , 3 , 0 , 3
yam , [>] , 3 , 0 , 3
dip , [>] , 3 , 0 , 3
oil , [>] , 3 , 0 , 3
schar , *chi: , 3 , 0 , 3
pie , [>] , 3 , 0 , 3
elk , [>] , 3 , 0 , 3
poi , [>] , 3 , 0 , 3
schiff , *chi: , 3 , 1 , 3
fat , [>] , 3 , 0 , 3
tea , [>] , 3 , 0 , 3
owl , [>] , 3 , 0 , 3
kfc , [<] , 3 , 0 , 3
ham , [<] , 3 , 0 , 3
emu , [<] , 3 , 0 , 3
litchis , <this , 3 , 2 , 3
egg , [<] , 3 , 0 , 3
yam , [<] , 3 , 0 , 3
dip , [<] , 3 , 0 , 3
oil , [<] , 3 , 0 , 3
pie , [<] , 3 , 0 , 3
elk , [<] , 3 , 0 , 3
poi , [<] , 3 , 0 , 3
fat , [<] , 3 , 0 , 3
tea , [<] , 3 , 0 , 3
tomatoes , tomato> , 2 , 1 , 3
owl , [<] , 3 , 0 , 3
thyme , the> , 3 , 1 , 3
thyme , the> , 3 , 1 , 3
kfc , <i , 3 , 1 , 3
kfc , eat , 3 , 0 , 3
kfc , eat , 3 , 0 , 3
oats , eat , 2 , 1 , 3
oats , eat , 2 , 1 , 3
ham , <i , 3 , 1 , 3
ham , eat , 2 , 0 , 3
ham , the> , 3 , 1 , 3
ham , eat , 2 , 0 , 3
ham , the> , 3 , 1 , 3
smelt , eat , 3 , 2 , 3
smelt , eat , 3 , 2 , 3
salt , eat , 2 , 1 , 3
salt , eat , 2 , 1 , 3
jute , eat , 3 , 1 , 3
jute , eat , 3 , 1 , 3
veal , eat , 2 , 1 , 3
veal , eat , 2 , 1 , 3
cream , eat , 3 , 2 , 3
cream , eat , 3 , 2 , 3
pears , eat , 3 , 2 , 3
pears , eat , 3 , 2 , 3
figs , <i , 3 , 2 , 3
figs , right , 3 , 1 , 3
taro , eat , 3 , 1 , 3
taro , the> , 3 , 0 , 3
taro , eat , 3 , 1 , 3
taro , the> , 3 , 0 , 3
rice , <i , 3 , 2 , 3
rice , right , 3 , 1 , 3
nuts , eat , 3 , 1 , 3
nuts , eat , 3 , 1 , 3
bread , eat , 3 , 2 , 3
bread , eat , 3 , 2 , 3
emu , <i , 3 , 1 , 3
emu , eat , 2 , 0 , 3
emu , eat , 2 , 0 , 3
kale , eat , 3 , 1 , 3
kale , eat , 3 , 1 , 3
wheat , <i eat , 3 , 1 , 3
wheat , eat , 2 , 2 , 3
wheat , the> , 3 , 1 , 3
wheat , eat , 2 , 2 , 3
wheat , the> , 3 , 1 , 3
peas , eat , 2 , 1 , 3
peas , eat , 2 , 1 , 3
egg , <i , 3 , 1 , 3
egg , eat , 2 , 0 , 3
egg , eat , 2 , 0 , 3
miso , <i , 3 , 2 , 3
pace , eat , 3 , 1 , 3
pace , eat , 3 , 1 , 3
tofu , the> , 3 , 0 , 3
tofu , the> , 3 , 0 , 3
eppaw , eat , 3 , 2 , 3
eppaw , eat , 3 , 2 , 3
yam , <i , 3 , 1 , 3
yam , eat , 2 , 0 , 3
yam , eat , 2 , 0 , 3
jams , *jak: , 3 , 1 , 3
jams , eat , 3 , 1 , 3
jams , eat , 3 , 1 , 3
milk , <i , 3 , 2 , 3
dip , <i , 2 , 1 , 3
dip , eat , 3 , 0 , 3
dip , eat , 3 , 0 , 3
shake , *jak: , 3 , 0 , 3
seal , eat , 2 , 1 , 3
seal , eat , 2 , 1 , 3
dates , eat , 3 , 2 , 3
dates , eat , 3 , 2 , 3
oil , <i , 2 , 1 , 3
oil , eat , 3 , 0 , 3
oil , eat , 3 , 0 , 3
teff , eat , 3 , 1 , 3
teff , the> , 3 , 0 , 3
teff , eat , 3 , 1 , 3
teff , the> , 3 , 0 , 3
fish , <i , 3 , 2 , 3
fish , right , 3 , 1 , 3
stew , the> , 3 , 0 , 3
stew , the> , 3 , 0 , 3
lard , eat , 3 , 1 , 3
lard , eat , 3 , 1 , 3
beans , eat , 3 , 2 , 3
beans , eat , 3 , 2 , 3
lamb , eat , 3 , 1 , 3
lamb , eat , 3 , 1 , 3
spelt , eat , 3 , 2 , 3
spelt , eat , 3 , 2 , 3
natto , eat , 3 , 2 , 3
natto , eat , 3 , 2 , 3
beets , eat , 3 , 2 , 3
beets , eat , 3 , 2 , 3
bear , eat , 2 , 1 , 3
bear , eat , 2 , 1 , 3
pie , <i , 2 , 1 , 3
pie , eat , 3 , 0 , 3
pie , the> , 3 , 1 , 3
pie , eat , 3 , 0 , 3
pie , the> , 3 , 1 , 3
kraft , eat , 3 , 2 , 3
kraft , eat , 3 , 2 , 3
pate , eat , 2 , 1 , 3
pate , eat , 2 , 1 , 3
beef , eat , 3 , 1 , 3
beef , the> , 3 , 0 , 3
beef , eat , 3 , 1 , 3
beef , the> , 3 , 0 , 3
elk , <i , 3 , 1 , 3
elk , eat , 2 , 0 , 3
elk , eat , 2 , 0 , 3
whey , the> , 2 , 0 , 3
whey , the> , 2 , 0 , 3
water , eat , 3 , 2 , 3
water , eat , 3 , 2 , 3
poi , <i , 2 , 1 , 3
poi , eat , 3 , 0 , 3
poi , eat , 3 , 0 , 3
fat , <i , 3 , 1 , 3
fat , eat , 1 , 0 , 3
fat , eat , 1 , 0 , 3
tea , <i , 3 , 1 , 3
tea , eat , 2 , 0 , 3
tea , the> , 2 , 1 , 3
tea , eat , 2 , 0 , 3
tea , the> , 2 , 1 , 3
flan , eat , 3 , 1 , 3
flan , eat , 3 , 1 , 3
goat , eat , 2 , 1 , 3
goat , eat , 2 , 1 , 3
eggs , eat , 3 , 1 , 3
eggs , eat , 3 , 1 , 3
pasta , eat , 3 , 2 , 3
pasta , eat , 3 , 2 , 3
owl , <i , 3 , 1 , 3
owl , eat , 3 , 0 , 3
owl , eat , 3 , 0 , 3
cake , *jak: , 3 , 1 , 3
cake , eat , 3 , 1 , 3
cake , eat , 3 , 1 , 3
kfc , xxx , 3 , 0 , 3
ham , xxx , 3 , 0 , 3
emu , xxx , 3 , 0 , 3
egg , xxx , 3 , 0 , 3
yam , xxx , 3 , 0 , 3
dip , xxx , 3 , 0 , 3
oil , xxx , 3 , 0 , 3
pie , xxx , 3 , 0 , 3
elk , xxx , 3 , 0 , 3
poi , xxx , 3 , 0 , 3
fat , xxx , 3 , 0 , 3
tea , xxx , 3 , 0 , 3
owl , xxx , 3 , 0 , 3
thyme , there> , 3 , 1 , 3
kfc , eat , 3 , 0 , 3
oats , eat , 2 , 1 , 3
ham , eat , 2 , 0 , 3
smelt , eat , 3 , 2 , 3
salt , eat , 2 , 1 , 3
jute , eat , 3 , 1 , 3
veal , eat , 2 , 1 , 3
cream , eat , 3 , 2 , 3
sherbet , there> , 3 , 1 , 3
pears , eat , 3 , 2 , 3
taro , eat , 3 , 1 , 3
nuts , eat , 3 , 1 , 3
bread , eat , 3 , 2 , 3
emu , eat , 2 , 0 , 3
kale , eat , 3 , 1 , 3
wheat , eat , 2 , 2 , 3
peas , eat , 2 , 1 , 3
egg , eat , 2 , 0 , 3
pace , eat , 3 , 1 , 3
eppaw , eat , 3 , 2 , 3
yam , eat , 2 , 0 , 3
jams , eat , 3 , 1 , 3
dip , eat , 3 , 0 , 3
seal , eat , 2 , 1 , 3
dates , eat , 3 , 2 , 3
oil , eat , 3 , 0 , 3
teff , eat , 3 , 1 , 3
lard , eat , 3 , 1 , 3
beans , eat , 3 , 2 , 3
lamb , eat , 3 , 1 , 3
spelt , eat , 3 , 2 , 3
natto , eat , 3 , 2 , 3
beets , eat , 3 , 2 , 3
bear , eat , 2 , 1 , 3
pie , eat , 3 , 0 , 3
kraft , eat , 3 , 2 , 3
pate , eat , 2 , 1 , 3
beef , eat , 3 , 1 , 3
elk , eat , 2 , 0 , 3
water , eat , 3 , 2 , 3
poi , eat , 3 , 0 , 3
fat , eat , 1 , 0 , 3
tea , eat , 2 , 0 , 3
flan , eat , 3 , 1 , 3
goat , eat , 2 , 1 , 3
eggs , eat , 3 , 1 , 3
pasta , eat , 3 , 2 , 3
owl , eat , 3 , 0 , 3
cake , eat , 3 , 1 , 3
kfc , [<] , 3 , 0 , 3
ham , [<] , 3 , 0 , 3
dove , more> , 3 , 1 , 3
emu , [<] , 3 , 0 , 3
egg , [<] , 3 , 0 , 3
yam , [<] , 3 , 0 , 3
honey , more> , 3 , 0 , 3
dip , [<] , 3 , 0 , 3
oil , [<] , 3 , 0 , 3
pie , [<] , 3 , 0 , 3
moose , more> , 3 , 0 , 3
elk , [<] , 3 , 0 , 3
corn , more> , 3 , 1 , 3
pork , more> , 3 , 1 , 3
poi , [<] , 3 , 0 , 3
fat , [<] , 3 , 0 , 3
tea , [<] , 3 , 0 , 3
hormel , more> , 3 , 1 , 3
owl , [<] , 3 , 0 , 3
kfc , [>] , 3 , 0 , 3
ham , [>] , 3 , 0 , 3
emu , [>] , 3 , 0 , 3
egg , [>] , 3 , 0 , 3
yam , [>] , 3 , 0 , 3
dip , [>] , 3 , 0 , 3
oil , [>] , 3 , 0 , 3
pie , [>] , 3 , 0 , 3
elk , [>] , 3 , 0 , 3
poi , [>] , 3 , 0 , 3
fat , [>] , 3 , 0 , 3
tea , [>] , 3 , 0 , 3
owl , [>] , 3 , 0 , 3
bacon , ache , 3 , 1 , 3
kfc , <no , 3 , 0 , 3
ham , <no , 3 , 0 , 3
dove , ache , 3 , 0 , 3
mango , <no , 3 , 2 , 3
jute , ache , 3 , 0 , 3
agave , ache , 3 , 1 , 3
taro , <no , 3 , 1 , 3
rice , ache , 3 , 0 , 3
nance , ache , 3 , 1 , 3
emu , <no , 3 , 0 , 3
kale , ache , 3 , 0 , 3
egg , <no , 3 , 0 , 3
miso , <no , 3 , 1 , 3
pace , ache , 2 , 0 , 3
yam , <no , 3 , 0 , 3
peaches , ache , 3 , 3 , 3
dip , <no , 3 , 0 , 3
oil , <no , 3 , 0 , 3
kashi , ache , 3 , 1 , 3
schar , ache , 3 , 1 , 3
pie , <no , 3 , 0 , 3
pie , ache , 3 , 1 , 3
pate , ache , 3 , 0 , 3
elk , <no , 3 , 0 , 3
whey , ache , 3 , 0 , 3
poi , <no , 3 , 0 , 3
sauce , ache , 3 , 1 , 3
fat , <no , 3 , 0 , 3
tea , <no , 3 , 0 , 3
owl , <no , 3 , 0 , 3
cake , ache , 3 , 0 , 3
dove , don't , 3 , 1 , 3
dove , nose , 2 , 0 , 3
jute , nose , 3 , 0 , 3
rice , nose , 3 , 0 , 3
nance , nose , 3 , 1 , 3
dock , don't , 3 , 1 , 3
dock , nose , 3 , 0 , 3
nuts , nose , 3 , 0 , 3
kale , nose , 3 , 0 , 3
goose , nose , 2 , 1 , 3
miso , nose , 3 , 0 , 3
pace , nose , 3 , 0 , 3
tofu , nose , 3 , 0 , 3
honey , don't , 3 , 0 , 3
honey , nose , 3 , 1 , 3
soup , nose , 3 , 0 , 3
oil , nose , 3 , 1 , 3
fish , nose , 3 , 0 , 3
pie , nose , 3 , 1 , 3
pate , nose , 3 , 0 , 3
mush , nose , 3 , 0 , 3
moose , nose , 2 , 1 , 3
corn , nose , 3 , 0 , 3
pork , nose , 3 , 0 , 3
poi , nose , 3 , 1 , 3
van's , don't , 3 , 0 , 3
goat , don't , 3 , 1 , 3
goat , nose , 3 , 0 , 3
owl , nose , 3 , 1 , 3
cake , nose , 3 , 0 , 3
yogurt , you're , 3 , 0 , 3
gourd , you're , 3 , 1 , 3
kfc , yes , 3 , 0 , 3
oats , yes , 3 , 1 , 3
ham , yes , 3 , 0 , 3
veal , yes , 3 , 1 , 3
pears , yes , 3 , 2 , 3
figs , yes , 3 , 1 , 3
nuts , yes , 3 , 1 , 3
emu , yes , 3 , 0 , 3
gums , yes , 3 , 1 , 3
peas , yes , 2 , 1 , 3
egg , yes , 3 , 0 , 3
miso , yes , 3 , 1 , 3
leeks , yes , 3 , 2 , 3
seeds , yes , 3 , 2 , 3
yam , yes , 2 , 0 , 3
jams , yes , 3 , 1 , 3
limes , yes , 3 , 2 , 3
dip , yes , 3 , 0 , 3
seal , yes , 3 , 1 , 3
dates , yes , 3 , 2 , 3
oil , yes , 3 , 0 , 3
teff , yes , 3 , 1 , 3
fish , yes , 3 , 1 , 3
stew , yes , 3 , 1 , 3
beans , yes , 3 , 2 , 3
beets , yes , 3 , 2 , 3
bear , yes , 3 , 1 , 3
pie , yes , 3 , 0 , 3
mush , yes , 3 , 1 , 3
beef , yes , 3 , 1 , 3
elk , yes , 3 , 0 , 3
whey , yes , 3 , 1 , 3
poi , yes , 3 , 0 , 3
cress , yes , 3 , 2 , 3
fat , yes , 3 , 0 , 3
tea , yes , 2 , 0 , 3
eggs , yes , 3 , 1 , 3
owl , yes , 3 , 0 , 3
ham , room , 3 , 1 , 3
dove , nose , 2 , 0 , 3
dove , room , 3 , 0 , 3
jute , nose , 3 , 0 , 3
veal , we'll , 3 , 1 , 3
cream , room , 3 , 1 , 3
rice , nose , 3 , 0 , 3
rice , room , 3 , 0 , 3
nance , nose , 3 , 1 , 3
dock , nose , 3 , 0 , 3
dock , room , 3 , 0 , 3
nuts , nose , 3 , 0 , 3
kale , nose , 3 , 0 , 3
goose , nose , 2 , 1 , 3
goose , room , 3 , 1 , 3
miso , nose , 3 , 0 , 3
pace , nose , 3 , 0 , 3
tofu , nose , 3 , 0 , 3
tofu , room , 3 , 0 , 3
yam , room , 3 , 1 , 3
honey , nose , 3 , 1 , 3
soup , nose , 3 , 0 , 3
soup , room , 3 , 0 , 3
rolls , room , 3 , 1 , 3
seal , we'll , 3 , 1 , 3
oil , nose , 3 , 1 , 3
oil , room , 3 , 1 , 3
fish , nose , 3 , 0 , 3
pie , nose , 3 , 1 , 3
pate , nose , 3 , 0 , 3
mush , nose , 3 , 0 , 3
rowal , room , 3 , 1 , 3
moose , nose , 2 , 1 , 3
moose , room , 3 , 1 , 3
elk , we'll , 3 , 2 , 3
corn , nose , 3 , 0 , 3
corn , room , 3 , 0 , 3
pork , nose , 3 , 0 , 3
pork , room , 3 , 0 , 3
poi , nose , 3 , 1 , 3
poi , room , 3 , 1 , 3
goat , nose , 3 , 0 , 3
goat , room , 3 , 0 , 3
cocoa , room , 3 , 1 , 3
whale , we'll , 3 , 0 , 3
owl , nose , 3 , 1 , 3
owl , room , 3 , 1 , 3
cake , nose , 3 , 0 , 3
miso , *sis: , 3 , 1 , 3
fish , *sis: , 3 , 1 , 3
bacon , face , 3 , 1 , 3
kfc , face , 3 , 1 , 3
kfc , [>] , 3 , 0 , 3
oats , face , 3 , 0 , 3
ham , face , 3 , 1 , 3
ham , [>] , 3 , 0 , 3
dove , face , 3 , 0 , 3
salt , face , 3 , 0 , 3
jute , face , 3 , 0 , 3
figs , face , 3 , 0 , 3
agave , face , 3 , 1 , 3
taro , face , 3 , 0 , 3
rice , face , 2 , 0 , 3
nance , face , 2 , 1 , 3
dock , face , 3 , 0 , 3
emu , [>] , 3 , 0 , 3
kale , face , 2 , 0 , 3
snack , face , 3 , 1 , 3
egg , [>] , 3 , 0 , 3
juice , face , 3 , 1 , 3
pace , face , 1 , 0 , 3
yam , face , 3 , 1 , 3
yam , [>] , 3 , 0 , 3
jams , face , 3 , 0 , 3
dip , [>] , 3 , 0 , 3
shake , face , 3 , 1 , 3
dates , face , 3 , 1 , 3
oil , [>] , 3 , 0 , 3
fish , face , 3 , 0 , 3
lard , face , 3 , 0 , 3
lamb , face , 3 , 0 , 3
pie , face , 3 , 1 , 3
pie , [>] , 3 , 0 , 3
pate , face , 2 , 0 , 3
elk , [>] , 3 , 0 , 3
water , face , 3 , 1 , 3
poi , [>] , 3 , 0 , 3
sauce , face , 2 , 1 , 3
fat , face , 2 , 1 , 3
fat , [>] , 3 , 0 , 3
tea , [>] , 3 , 0 , 3
flan , face , 3 , 0 , 3
duck , face , 3 , 0 , 3
whale , face , 3 , 1 , 3
owl , [>] , 3 , 0 , 3
cake , face , 2 , 0 , 3
kfc , [<] , 3 , 0 , 3
ham , [<] , 3 , 0 , 3
veal , <yeah , 3 , 1 , 3
cream , <yeah , 3 , 0 , 3
sherbet , here> , 3 , 2 , 3
figs , right , 3 , 1 , 3
figs , right , 3 , 1 , 3
rice , right , 3 , 1 , 3
rice , right , 3 , 1 , 3
bread , <yeah , 3 , 0 , 3
emu , [<] , 3 , 0 , 3
wheat , <yeah , 3 , 0 , 3
peas , <yeah , 3 , 1 , 3
egg , [<] , 3 , 0 , 3
yam , <yeah , 3 , 2 , 3
yam , [<] , 3 , 0 , 3
honey , here> , 3 , 0 , 3
dip , [<] , 3 , 0 , 3
seal , <yeah , 3 , 1 , 3
oil , [<] , 3 , 0 , 3
fish , right , 3 , 1 , 3
fish , right , 3 , 1 , 3
bear , <yeah , 3 , 1 , 3
pie , [<] , 3 , 0 , 3
beef , here> , 3 , 1 , 3
elk , [<] , 3 , 0 , 3
poi , [<] , 3 , 0 , 3
fat , [<] , 3 , 0 , 3
tea , <yeah , 3 , 2 , 3
tea , [<] , 3 , 0 , 3
heinz , here> , 3 , 0 , 3
hormel , here> , 3 , 1 , 3
owl , [<] , 3 , 0 , 3
bacon , face , 3 , 1 , 3
kfc , [<] , 3 , 0 , 3
kfc , eat , 3 , 0 , 3
kfc , face , 3 , 1 , 3
oats , eat , 2 , 1 , 3
oats , face , 3 , 0 , 3
ham , [<] , 3 , 0 , 3
ham , eat , 2 , 0 , 3
ham , face , 3 , 1 , 3
smelt , eat , 3 , 2 , 3
dove , face , 3 , 0 , 3
salt , eat , 2 , 1 , 3
salt , face , 3 , 0 , 3
jute , eat , 3 , 1 , 3
jute , face , 3 , 0 , 3
veal , eat , 2 , 1 , 3
cream , eat , 3 , 2 , 3
pears , eat , 3 , 2 , 3
figs , face , 3 , 0 , 3
agave , face , 3 , 1 , 3
taro , eat , 3 , 1 , 3
taro , face , 3 , 0 , 3
rice , face , 2 , 0 , 3
nance , face , 2 , 1 , 3
dock , face , 3 , 0 , 3
nuts , eat , 3 , 1 , 3
bread , eat , 3 , 2 , 3
emu , [<] , 3 , 0 , 3
emu , eat , 2 , 0 , 3
kale , eat , 3 , 1 , 3
kale , face , 2 , 0 , 3
snack , face , 3 , 1 , 3
wheat , eat , 2 , 2 , 3
peas , eat , 2 , 1 , 3
egg , [<] , 3 , 0 , 3
egg , eat , 2 , 0 , 3
juice , face , 3 , 1 , 3
pace , eat , 3 , 1 , 3
pace , face , 1 , 0 , 3
eppaw , eat , 3 , 2 , 3
yam , [<] , 3 , 0 , 3
yam , eat , 2 , 0 , 3
yam , face , 3 , 1 , 3
jams , eat , 3 , 1 , 3
jams , face , 3 , 0 , 3
dip , [<] , 3 , 0 , 3
dip , eat , 3 , 0 , 3
shake , face , 3 , 1 , 3
seal , eat , 2 , 1 , 3
dates , eat , 3 , 2 , 3
dates , face , 3 , 1 , 3
oil , [<] , 3 , 0 , 3
oil , eat , 3 , 0 , 3
teff , eat , 3 , 1 , 3
fish , face , 3 , 0 , 3
lard , eat , 3 , 1 , 3
lard , face , 3 , 0 , 3
beans , eat , 3 , 2 , 3
lamb , eat , 3 , 1 , 3
lamb , face , 3 , 0 , 3
spelt , eat , 3 , 2 , 3
natto , eat , 3 , 2 , 3
beets , eat , 3 , 2 , 3
bear , eat , 2 , 1 , 3
pie , [<] , 3 , 0 , 3
pie , eat , 3 , 0 , 3
pie , face , 3 , 1 , 3
kraft , eat , 3 , 2 , 3
pate , eat , 2 , 1 , 3
pate , face , 2 , 0 , 3
beef , eat , 3 , 1 , 3
elk , [<] , 3 , 0 , 3
elk , eat , 2 , 0 , 3
water , eat , 3 , 2 , 3
water , face , 3 , 1 , 3
poi , [<] , 3 , 0 , 3
poi , eat , 3 , 0 , 3
sauce , face , 2 , 1 , 3
fat , [<] , 3 , 0 , 3
fat , eat , 1 , 0 , 3
fat , face , 2 , 1 , 3
tea , [<] , 3 , 0 , 3
tea , eat , 2 , 0 , 3
flan , eat , 3 , 1 , 3
flan , face , 3 , 0 , 3
goat , eat , 2 , 1 , 3
eggs , eat , 3 , 1 , 3
duck , face , 3 , 0 , 3
whale , face , 3 , 1 , 3
pasta , eat , 3 , 2 , 3
owl , [<] , 3 , 0 , 3
owl , eat , 3 , 0 , 3
cake , eat , 3 , 1 , 3
cake , face , 2 , 0 , 3
figs , right , 3 , 1 , 3
figs , right , 3 , 1 , 3
figs , right , 3 , 1 , 3
rice , right , 3 , 1 , 3
rice , right , 3 , 1 , 3
rice , right , 3 , 1 , 3
fish , right , 3 , 1 , 3
fish , right , 3 , 1 , 3
fish , right , 3 , 1 , 3
figs , right , 3 , 1 , 3
figs , right , 3 , 1 , 3
figs , right , 3 , 1 , 3
rice , right , 3 , 1 , 3
rice , right , 3 , 1 , 3
rice , right , 3 , 1 , 3
fish , right , 3 , 1 , 3
fish , right , 3 , 1 , 3
fish , right , 3 , 1 , 3
oats , that's , 3 , 2 , 3
dates , that's , 3 , 1 , 3
van's , that's , 3 , 1 , 3
ham , <how , 3 , 1 , 3
stew , <how , 3 , 0 , 3
whey , <how , 3 , 0 , 3
poi , <how , 3 , 1 , 3
owl , <how , 3 , 1 , 3
okra , (t)a , 3 , 0 , 3
dove , don't , 3 , 1 , 3
dock , don't , 3 , 1 , 3
jams , *jak: , 3 , 1 , 3
honey , don't , 3 , 0 , 3
shake , *jak: , 3 , 0 , 3
stew , (t)a , 3 , 0 , 3
van's , don't , 3 , 0 , 3
tea , (t)a , 2 , 1 , 3
goat , don't , 3 , 1 , 3
cake , *jak: , 3 , 1 , 3
kfc , [>] , 3 , 0 , 3
ham , [>] , 3 , 0 , 3
dove , more> , 3 , 1 , 3
emu , [>] , 3 , 0 , 3
egg , [>] , 3 , 0 , 3
yam , [>] , 3 , 0 , 3
honey , more> , 3 , 0 , 3
dip , [>] , 3 , 0 , 3
oil , [>] , 3 , 0 , 3
pie , [>] , 3 , 0 , 3
moose , more> , 3 , 0 , 3
elk , [>] , 3 , 0 , 3
corn , more> , 3 , 1 , 3
pork , more> , 3 , 1 , 3
poi , [>] , 3 , 0 , 3
fat , [>] , 3 , 0 , 3
tea , [>] , 3 , 0 , 3
hormel , more> , 3 , 1 , 3
owl , [>] , 3 , 0 , 3
kfc , [<] , 3 , 0 , 3
ham , [<] , 3 , 0 , 3
emu , [<] , 3 , 0 , 3
egg , [<] , 3 , 0 , 3
yam , [<] , 3 , 0 , 3
dip , [<] , 3 , 0 , 3
oil , [<] , 3 , 0 , 3
pie , [<] , 3 , 0 , 3
elk , [<] , 3 , 0 , 3
poi , [<] , 3 , 0 , 3
fat , [<] , 3 , 0 , 3
tea , [<] , 3 , 0 , 3
owl , [<] , 3 , 0 , 3
dove , nose , 2 , 0 , 3
jute , nose , 3 , 0 , 3
rice , nose , 3 , 0 , 3
nance , nose , 3 , 1 , 3
dock , nose , 3 , 0 , 3
nuts , nose , 3 , 0 , 3
kale , nose , 3 , 0 , 3
goose , nose , 2 , 1 , 3
miso , nose , 3 , 0 , 3
pace , nose , 3 , 0 , 3
tofu , nose , 3 , 0 , 3
honey , nose , 3 , 1 , 3
soup , nose , 3 , 0 , 3
oil , nose , 3 , 1 , 3
fish , nose , 3 , 0 , 3
pie , nose , 3 , 1 , 3
pate , nose , 3 , 0 , 3
mush , nose , 3 , 0 , 3
moose , nose , 2 , 1 , 3
corn , nose , 3 , 0 , 3
pork , nose , 3 , 0 , 3
poi , nose , 3 , 1 , 3
goat , nose , 3 , 0 , 3
owl , nose , 3 , 1 , 3
cake , nose , 3 , 0 , 3
kfc , zzz , 3 , 0 , 3
ham , zzz , 3 , 0 , 3
pizza , zzz , 3 , 2 , 3
emu , zzz , 3 , 0 , 3
egg , zzz , 3 , 0 , 3
yam , zzz , 3 , 0 , 3
dip , zzz , 3 , 0 , 3
oil , zzz , 3 , 0 , 3
pie , zzz , 3 , 0 , 3
elk , zzz , 3 , 0 , 3
poi , zzz , 3 , 0 , 3
fat , zzz , 3 , 0 , 3
tea , zzz , 3 , 0 , 3
owl , zzz , 3 , 0 , 3
pretzels , pretend , 3 , 1 , 3
dove , nose , 2 , 0 , 3
jute , nose , 3 , 0 , 3
rice , nose , 3 , 0 , 3
nance , nose , 3 , 1 , 3
dock , nose , 3 , 0 , 3
nuts , nose , 3 , 0 , 3
kale , nose , 3 , 0 , 3
goose , nose , 2 , 1 , 3
miso , nose , 3 , 0 , 3
pace , nose , 3 , 0 , 3
tofu , nose , 3 , 0 , 3
honey , nose , 3 , 1 , 3
soup , nose , 3 , 0 , 3
oil , nose , 3 , 1 , 3
fish , nose , 3 , 0 , 3
pie , nose , 3 , 1 , 3
pate , nose , 3 , 0 , 3
mush , nose , 3 , 0 , 3
moose , nose , 2 , 1 , 3
corn , nose , 3 , 0 , 3
pork , nose , 3 , 0 , 3
poi , nose , 3 , 1 , 3
goat , nose , 3 , 0 , 3
owl , nose , 3 , 1 , 3
cake , nose , 3 , 0 , 3
kfc , xxx , 3 , 0 , 3
ham , xxx , 3 , 0 , 3
emu , xxx , 3 , 0 , 3
egg , xxx , 3 , 0 , 3
yam , xxx , 3 , 0 , 3
dip , xxx , 3 , 0 , 3
oil , xxx , 3 , 0 , 3
pie , xxx , 3 , 0 , 3
elk , xxx , 3 , 0 , 3
poi , xxx , 3 , 0 , 3
fat , xxx , 3 , 0 , 3
tea , xxx , 3 , 0 , 3
owl , xxx , 3 , 0 , 3
okra , gonna , 3 , 1 , 3
gourd , gonna , 3 , 0 , 3
nance , lunch , 3 , 0 , 3
goose , gonna , 3 , 0 , 3
juice , lunch , 3 , 0 , 3
honey , gonna , 3 , 0 , 3
fungi , lunch , 3 , 0 , 3
mush , lunch , 3 , 1 , 3
corn , gonna , 3 , 1 , 3
goat , gonna , 3 , 1 , 3
duck , lunch , 3 , 1 , 3
cocoa , gonna , 3 , 0 , 3
kfc , okay , 3 , 1 , 3
oats , okay , 3 , 0 , 3
ham , okay , 3 , 1 , 3
okra , okay , 2 , 0 , 3
wocas , okay , 3 , 1 , 3
veal , okay , 3 , 0 , 3
okara , okay , 2 , 1 , 3
gravy , okay , 3 , 1 , 3
kale , okay , 3 , 0 , 3
peas , okay , 3 , 0 , 3
yam , okay , 3 , 1 , 3
honey , okay , 3 , 1 , 3
seal , okay , 3 , 0 , 3
oil , okay , 3 , 1 , 3
bear , okay , 3 , 0 , 3
rowal , okay , 3 , 1 , 3
whey , okay , 3 , 0 , 3
fat , okay , 3 , 1 , 3
tea , okay , 3 , 1 , 3
yokan , okay , 2 , 1 , 3
flan , okay , 3 , 0 , 3
goat , okay , 3 , 0 , 3
owl , okay , 3 , 1 , 3
bacon , face , 3 , 1 , 3
kfc , face , 3 , 1 , 3
oats , face , 3 , 0 , 3
oats , hands , 3 , 1 , 3
ham , face , 3 , 1 , 3
ham , hands , 3 , 2 , 3
mangos , hands , 3 , 1 , 3
dove , face , 3 , 0 , 3
mango , hands , 3 , 0 , 3
salt , face , 3 , 0 , 3
jute , face , 3 , 0 , 3
figs , face , 3 , 0 , 3
agave , face , 3 , 1 , 3
taro , face , 3 , 0 , 3
rice , face , 2 , 0 , 3
nance , face , 2 , 1 , 3
nance , hands , 3 , 0 , 3
dock , face , 3 , 0 , 3
kale , face , 2 , 0 , 3
snack , face , 3 , 1 , 3
juice , face , 3 , 1 , 3
pace , face , 1 , 0 , 3
